production_budget,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score
3000000,2012.0,1.85,86.0,2260,,7.4
3000000,2010.0,2.35,90.0,3692,,6.6
3000000,1971.0,1.33,89.0,1011,3000000.0,7.8
3000000,1993.0,1.66,98.0,1806,3000000.0,5.3
3000000,1997.0,1.85,95.0,1363,3000000.0,5.3
3000000,1978.0,1.85,94.0,1618,3000000.0,8.0
3000000,2001.0,1.85,104.0,12250,4500000.0,7.1
3000000,2016.0,,101.0,1335,3000000.0,5.0
3000000,1999.0,1.85,87.0,9555,3500000.0,5.4
3000000,1996.0,1.85,108.0,11459,3300000.0,6.9
3000000,2005.0,2.35,94.0,278,3000000.0,7.3
3000000,2010.0,1.78,110.0,1567,3500000.0,6.3
3000000,1998.0,1.85,134.0,36859,3000000.0,7.8
3000000,2003.0,1.85,89.0,539,3000000.0,6.6
3000000,2014.0,2.35,102.0,43810,3000000.0,5.4
3000000,2011.0,1.85,99.0,2452,,5.7
3000000,2003.0,2.35,120.0,852,3000000.0,8.4
3000000,2011.0,2.35,86.0,1249,3000000.0,6.1
3000000,2012.0,2.35,87.0,8353,3000000.0,5.3
3000000,2009.0,1.33,123.0,13636,,7.3
3000000,1996.0,1.85,102.0,1663,3000000.0,6.9
3000000,2006.0,,87.0,2715,3000000.0,7.2
3000000,2009.0,2.35,88.0,1495,5000000.0,4.1
3000000,2012.0,1.78,93.0,1467,3000000.0,5.3
3000000,2009.0,1.85,86.0,975,,6.2
3000000,2004.0,1.85,98.0,362,2700000.0,7.4
3000000,2011.0,,100.0,4374,3000000.0,5.9
3000000,1999.0,1.85,97.0,1030,3000000.0,6.7
3000000,2011.0,2.35,122.0,4920,3000000.0,5.8
3000000,2009.0,,96.0,1929,3000000.0,5.9
3000000,2005.0,1.78,80.0,313,3000000.0,3.3
3000000,2015.0,,83.0,4756,3000000.0,5.3
3000000,2014.0,1.85,83.0,7191,,5.5
3000000,2013.0,2.35,85.0,844,3000000.0,5.5
2900000,1998.0,2.35,113.0,167,2900000.0,8.0
2900000,1961.0,2.35,136.0,2167,2900000.0,7.3
2900000,2005.0,1.85,105.0,1231,1500000.0,6.5
2900000,2010.0,,93.0,2305,3000000.0,6.4
2900000,2010.0,1.85,90.0,362,,6.1
2883848,1959.0,1.66,120.0,527,2883848.0,8.3
2850000,2003.0,2.35,89.0,923,2200000.0,6.8
2800000,1974.0,1.85,106.0,2703,2800000.0,8.0
2800000,2005.0,1.85,116.0,727,8000000.0,7.4
2800000,1988.0,1.85,88.0,1855,2800000.0,5.3
2777000,1939.0,1.37,102.0,2509,2800000.0,8.1
2750000,2007.0,1.85,95.0,1797,2000000.0,5.7
2700000,1979.0,1.85,118.0,681,2700000.0,7.4
2700000,1997.0,1.66,113.0,787,2700000.0,7.1
2700000,2006.0,2.35,144.0,1761,120000000.0,8.2
2700000,2015.0,,141.0,434,3000000.0,6.6
2686000,1963.0,1.85,109.0,1949,2686585.0,6.9
2650000,1996.0,1.85,95.0,25,2650000.0,7.0
2627000,1943.0,1.37,122.0,2555,2627000.0,7.0
2600000,1974.0,2.35,93.0,4701,2600000.0,7.8
2600000,1984.0,1.85,97.0,467,1800000.0,5.9
2600000,2013.0,1.33,82.0,205,,7.4
2600000,2004.0,,105.0,179,,7.9
2600000,2007.0,1.85,100.0,1082,2600000.0,5.3
2540000,1952.0,1.37,103.0,2510,2540800.0,8.3
2500000,2013.0,1.85,86.0,3421,2500000.0,5.1
2500000,2012.0,1.85,87.0,1111,2500000.0,5.1
2500000,2013.0,1.85,75.0,1385,2500000.0,6.7
2500000,2004.0,2.35,102.0,1655,2500000.0,7.6
2500000,1996.0,1.37,149.0,28713,26000000.0,6.9
2500000,2009.0,1.85,119.0,3226,15000000.0,4.9
2500000,2009.0,1.85,119.0,3226,15000000.0,4.9
2500000,2008.0,1.78,101.0,338,2500000.0,7.7
2500000,1971.0,2.35,98.0,2373,2500000.0,6.3
2500000,1963.0,2.35,112.0,1141,2500000.0,7.9
2500000,2013.0,2.35,95.0,10040,2500000.0,7.1
2500000,1991.0,1.78,104.0,19923,2500000.0,7.1
2500000,1995.0,1.85,105.0,36,2500000.0,8.1
2500000,2012.0,2.35,89.0,1980,2500000.0,7.1
2500000,2003.0,1.85,99.0,79,3200000.0,6.6
2500000,1999.0,2.35,107.0,2125,2500000.0,7.0
2500000,2003.0,1.85,106.0,2972,2000000.0,7.6
2500000,1990.0,,34.0,1967,34000.0,7.1
2500000,2010.0,1.85,96.0,4590,2500000.0,6.8
2500000,2008.0,1.85,112.0,1252,2500000.0,7.6
2500000,2006.0,1.85,100.0,1064,2500000.0,6.6
2500000,2008.0,2.35,106.0,1739,14000000.0,6.2
2500000,2010.0,1.78,80.0,210,2500000.0,7.1
2500000,2008.0,1.85,90.0,862,2500000.0,5.9
2500000,2006.0,1.85,100.0,1491,2500000.0,5.7
2500000,2013.0,2.35,106.0,30,22000000.0,6.7
2500000,2000.0,2.35,103.0,163,8400000.0,6.1
2450000,2011.0,1.85,105.0,1668,2450000.0,3.9
2400000,1996.0,1.85,120.0,5963,2400000.0,6.8
2400000,2006.0,2.35,101.0,2306,2400000.0,5.1
2400000,2006.0,1.85,84.0,1490,,6.6
2380000,2006.0,1.85,101.0,3282,1500000.0,7.7
2361000,1944.0,1.37,101.0,1627,2361000.0,6.5
2300000,2015.0,,120.0,6752,2300000.0,5.9
2300000,1951.0,1.33,108.0,2329,2295429.0,7.0
2300000,1998.0,1.85,97.0,2580,,6.8
2280000,1940.0,1.37,120.0,16,2280000.0,7.8
2200000,1971.0,1.85,104.0,1196,1800000.0,7.8
2200000,1971.0,1.85,104.0,1196,1800000.0,7.8
2200000,1985.0,1.85,92.0,170,2200000.0,4.7
2200000,2007.0,1.85,117.0,2161,2200000.0,5.9
2160000,1945.0,1.37,119.0,1490,2160000.0,7.5
2160000,2005.0,1.85,90.0,244,1200000.0,5.8
2100000,1946.0,1.37,172.0,1941,2100000.0,8.1
2100000,2001.0,1.85,115.0,3293,,7.0
2100000,2015.0,2.35,125.0,214,2100000.0,7.2
2100000,2007.0,1.85,78.0,145,1500000.0,7.5
2000000,2011.0,2.35,129.0,2300,2000000.0,7.0
2000000,1963.0,1.37,115.0,1456,2000000.0,7.5
2000000,1981.0,2.35,87.0,1396,2000000.0,7.6
2000000,1973.0,1.85,89.0,11192,2000000.0,7.3
2000000,1972.0,1.85,88.0,12034,2000000.0,6.8
2000000,2014.0,2.35,100.0,1062,2000000.0,6.9
2000000,1962.0,1.85,129.0,3833,2000000.0,8.4
2000000,2011.0,1.85,86.0,218,2000000.0,5.3
2000000,1994.0,2.35,102.0,768,2000000.0,7.6
2000000,1999.0,1.85,118.0,563,2000000.0,7.6
2000000,1940.0,1.37,119.0,2555,1614000.0,7.1
2000000,1947.0,1.37,118.0,1846,2000000.0,7.4
2000000,1961.0,2.35,134.0,2290,2000000.0,8.0
2000000,1986.0,1.85,98.0,901,2000000.0,5.7
2000000,2003.0,1.66,80.0,29,9500000.0,7.8
2000000,1998.0,1.85,89.0,3163,2000000.0,7.2
2000000,2010.0,1.85,100.0,34446,2000000.0,7.2
2000000,2003.0,1.85,101.0,14412,,7.5
2000000,2004.0,1.85,80.0,65,2700000.0,8.0
2000000,2000.0,1.85,115.0,318,2000000.0,8.1
2000000,2003.0,1.85,100.0,2186,1500000.0,6.8
2000000,2003.0,1.85,106.0,29,,8.1
2000000,2010.0,2.35,105.0,13145,,8.3
2000000,1938.0,1.37,106.0,1833,2000000.0,7.0
2000000,2005.0,1.85,91.0,1349,2000000.0,7.4
2000000,2015.0,1.85,96.0,3013,2000000.0,6.1
2000000,2005.0,1.85,116.0,50313,2000000.0,7.0
2000000,1999.0,1.85,116.0,675,,7.5
2000000,2015.0,1.85,97.0,2739,2000000.0,5.3
2000000,2002.0,1.85,101.0,11327,2000000.0,4.7
2000000,2008.0,1.85,90.0,56,1500000.0,8.0
2000000,,4.0,22.0,1359,,8.1
2000000,2006.0,1.78,101.0,226,2000000.0,6.5
2000000,2003.0,1.85,120.0,359,2000000.0,3.3
2000000,2015.0,2.35,102.0,11184,2000000.0,6.9
2000000,2007.0,1.85,102.0,446,2000000.0,8.3
2000000,2007.0,1.85,100.0,408,2000000.0,8.1
2000000,2010.0,1.33,104.0,3427,,6.5
2000000,2000.0,1.85,99.0,1156,,7.3
2000000,2010.0,1.85,86.0,768,3400000.0,4.6
2000000,1997.0,,96.0,3011,,6.4
2000000,2004.0,1.85,96.0,51441,6000000.0,7.0
2000000,2007.0,1.85,94.0,1511,,5.4
2000000,2015.0,2.35,129.0,26176,13500000.0,4.5
2000000,2006.0,1.85,96.0,774,2000000.0,6.6
2000000,2014.0,2.35,94.0,10869,,5.9
2000000,1998.0,1.85,91.0,36,2000000.0,6.7
2000000,2000.0,,,613,,2.8
2000000,2004.0,2.35,90.0,865,,7.4
2000000,2009.0,2.35,85.0,36885,3800000.0,5.8
2000000,1997.0,1.85,96.0,5535,,7.1
2000000,2008.0,2.35,93.0,653,,5.3
2000000,2003.0,1.85,100.0,1307,,5.4
2000000,2005.0,2.35,92.0,39518,14000.0,6.6
2000000,2015.0,,87.0,776,,6.0
2000000,2008.0,2.35,91.0,14561,,6.8
2000000,2012.0,2.35,106.0,1611,2000000.0,5.7
2000000,2009.0,2.35,88.0,1593,,5.2
2000000,2011.0,1.78,92.0,762,100000.0,6.1
2000000,2004.0,2.35,99.0,1650,2000000.0,6.4
2000000,2012.0,1.85,86.0,322,,5.7
2000000,2015.0,,81.0,712,2000000.0,7.4
1987650,2010.0,2.35,95.0,17471,3000000.0,7.0
1900000,1986.0,1.85,99.0,19649,1900000.0,7.1
1900000,2008.0,1.85,90.0,68,1000000.0,7.8
1900000,2009.0,2.35,98.0,2032,,7.2
1900000,2003.0,2.35,103.0,2389,1900000.0,6.4
1900000,2015.0,1.85,89.0,4249,1900000.0,7.2
1900000,2010.0,1.85,97.0,3275,,7.3
1900000,2013.0,1.85,108.0,176,1500000.0,8.1
1900000,2013.0,,160.0,1182,,6.4
1900000,2015.0,,155.0,349,150000000.0,5.1
1800000,2010.0,1.85,87.0,1958,1800000.0,5.6
1800000,2012.0,1.85,93.0,2658,1800000.0,7.3
1800000,1973.0,2.35,96.0,1432,1800000.0,5.5
1800000,1968.0,1.85,114.0,18263,1800000.0,7.0
1800000,2002.0,1.85,118.0,546,1800000.0,6.8
1800000,2000.0,1.85,109.0,2187,1800000.0,7.3
1800000,2011.0,1.85,109.0,1439,,6.3
1800000,2011.0,,90.0,32405,1500000.0,6.6
1800000,2003.0,1.85,108.0,0,1800000.0,7.5
1800000,1993.0,1.78,93.0,14620,1800000.0,6.1
1750000,2002.0,1.85,93.0,2489,500000.0,6.7
1750000,2010.0,2.35,105.0,2423,2000000.0,6.3
1700000,2001.0,2.35,138.0,3970,1700000.0,7.5
1700000,1972.0,2.35,88.0,941,1700000.0,6.1
1700000,2013.0,2.35,104.0,822,1000000.0,7.8
1700000,2013.0,,102.0,3894,,6.1
1700000,1999.0,1.85,98.0,2095,1700000.0,6.3
1700000,2004.0,1.85,86.0,763,1700000.0,6.8
1700000,2004.0,1.85,100.0,2721,1000000.0,6.9
1650000,1953.0,1.37,118.0,2247,1650000.0,7.8
1644000,1938.0,1.37,126.0,1363,1644736.0,8.0
1600000,1999.0,,84.0,2196,2000000.0,4.3
1600000,1949.0,1.37,103.0,955,1600000.0,7.4
1600000,1974.0,1.37,113.0,12157,1600000.0,7.9
1600000,2010.0,2.35,,3137,,3.5
1600000,2014.0,2.35,92.0,380,,4.7
1600000,2006.0,,90.0,137,1500000.0,7.3
1600000,2005.0,,,622,70000000.0,5.1
1600000,1969.0,2.35,123.0,1694,1600000.0,7.2
1600000,2003.0,2.35,111.0,2564,1650000.0,5.4
1500000,2010.0,2.35,103.0,3030,1500000.0,6.8
1500000,2007.0,1.85,108.0,1981,2000000.0,7.1
1500000,2016.0,,90.0,261818,17000000.0,9.1
1500000,1988.0,1.85,92.0,1168,1100000.0,6.8
1500000,1939.0,1.37,120.0,1573,1500000.0,8.2
1500000,1995.0,1.85,91.0,3310,1500000.0,7.0
1500000,2005.0,1.85,88.0,479,1500000.0,7.4
1500000,2001.0,1.85,97.0,1173,1000000.0,6.7
1500000,1994.0,1.85,103.0,2990,2000000.0,7.2
1500000,2013.0,1.78,104.0,2667,1500000.0,5.8
1500000,2012.0,1.85,101.0,0,,7.6
1500000,1998.0,1.85,110.0,4762,1500000.0,7.5
1500000,1984.0,1.85,92.0,1652,1500000.0,6.9
1500000,2012.0,2.35,101.0,5158,2500000.0,5.1
1500000,2005.0,1.66,112.0,859,1500000.0,6.7
1500000,2014.0,2.35,93.0,792,1500000.0,5.5
1500000,1993.0,1.85,99.0,1582,1500000.0,6.5
1500000,2001.0,1.66,98.0,33441,1500000.0,7.2
1500000,2007.0,2.35,107.0,2747,,6.9
1500000,2001.0,2.35,100.0,469,1500000.0,6.5
1500000,2006.0,1.85,80.0,2179,1500000.0,6.2
1500000,2010.0,,124.0,60,1700000.0,5.8
1500000,2006.0,1.85,93.0,3668,1500000.0,5.7
1500000,2007.0,1.85,84.0,1238,1500000.0,6.3
1500000,1936.0,1.37,87.0,352,1500000.0,8.6
1500000,2005.0,1.85,90.0,3138,1500000.0,4.3
1500000,2002.0,1.85,91.0,3901,1500000.0,6.5
1500000,2015.0,,98.0,2628,1500000.0,6.1
1500000,2005.0,1.85,108.0,1240,1500000.0,6.0
1500000,2008.0,2.35,90.0,89263,2000000.0,6.7
1500000,2008.0,2.35,95.0,721,1500000.0,6.7
1500000,2015.0,,93.0,771,1500000.0,7.6
1500000,2014.0,2.35,107.0,165,350000.0,6.8
1500000,2005.0,1.85,20.0,0,1500000.0,6.8
1488000,1937.0,1.37,83.0,229,2000000.0,7.7
1455000,1968.0,2.35,113.0,2140,1455000.0,5.5
1400000,2004.0,1.85,106.0,358,1400000.0,6.7
1400000,2004.0,1.85,94.0,256,1400000.0,6.6
1400000,2012.0,,83.0,843,1500000.0,5.7
1350000,1998.0,1.85,120.0,28294,960000.0,8.2
1305000,1982.0,,105.0,3164,1250000.0,7.1
1300000,1996.0,1.85,95.0,14420,1300000.0,7.2
1300000,,,27.0,1961,,7.3
1300000,2006.0,1.85,135.0,83,1592000.0,7.4
1300000,1999.0,1.85,105.0,3475,1300000.0,6.5
1300000,,1.33,60.0,611,5000000.0,7.7
1300000,1985.0,1.85,88.0,289,1750000.0,4.3
1300000,2005.0,2.35,97.0,602,1500000.0,3.3
1300000,2003.0,1.85,87.0,6227,1000000.0,6.2
1300000,2009.0,2.35,103.0,38121,1300000.0,5.2
1288000,1940.0,1.37,130.0,2888,1288000.0,8.2
1250000,1945.0,1.37,101.0,581,1250000.0,8.0
1250000,1984.0,1.85,96.0,1866,1250000.0,5.5
1250000,2012.0,2.35,80.0,2459,427000.0,5.7
1250000,1953.0,1.37,92.0,683,1250000.0,7.1
1200000,2004.0,1.85,103.0,5161,1200000.0,7.7
1200000,1989.0,1.85,100.0,1431,1200000.0,7.2
1200000,2001.0,1.85,114.0,809,7000000.0,7.4
1200000,2000.0,1.85,111.0,4288,1200000.0,7.7
1200000,1955.0,1.5,99.0,1041,1200000.0,7.2
1200000,2013.0,2.35,113.0,2681,1200000.0,6.0
1200000,1992.0,2.35,99.0,28994,1200000.0,8.4
1200000,1999.0,1.85,85.0,4289,1200000.0,6.6
1200000,1940.0,1.37,83.0,293,,6.5
1200000,2012.0,1.85,108.0,1805,1200000.0,6.0
1200000,2011.0,1.78,103.0,114,1500000.0,5.6
1200000,2001.0,1.78,88.0,318,1200000.0,6.1
1200000,2011.0,,97.0,0,1200000.0,7.4
1200000,2007.0,,85.0,54484,1200000.0,6.2
1200000,2008.0,1.85,76.0,1190,,3.8
1150000,2016.0,2.35,120.0,1810,5000000.0,3.4
1125000,2005.0,1.85,94.0,19957,3000000.0,6.8
1125000,2004.0,1.85,90.0,1311,695393.0,7.7
1100000,,2.0,,1617,,7.1
1100000,2002.0,1.33,105.0,0,,4.7
1100000,2010.0,2.35,110.0,645,1100000.0,6.1
1100000,2002.0,1.85,73.0,21,1600000.0,7.0
1100000,2014.0,2.35,91.0,622,1100000.0,4.9
1070000,2009.0,,150.0,1052,,7.5
1039000,1942.0,1.37,82.0,3442,950000.0,8.6
1000000,1976.0,1.33,145.0,16094,960000.0,8.1
1000000,2012.0,1.85,83.0,988,1000000.0,4.2
1000000,1963.0,1.37,121.0,1371,1000000.0,6.8
1000000,2014.0,1.85,83.0,1565,1000000.0,5.7
1000000,1976.0,1.85,110.0,23525,1300000.0,8.3
1000000,2006.0,1.85,96.0,929,,7.5
1000000,2012.0,1.85,86.0,2665,1000000.0,5.0
1000000,1981.0,1.85,91.0,4438,1000000.0,6.6
1000000,1962.0,1.37,110.0,1421,1100000.0,7.3
1000000,1987.0,1.85,86.0,673,1000000.0,7.0
1000000,2005.0,2.35,90.0,3155,1000000.0,5.9
1000000,2010.0,1.66,112.0,35941,3500000.0,7.4
1000000,2005.0,1.85,103.0,3192,1000000.0,7.4
1000000,1970.0,2.35,109.0,731,900000.0,6.2
1000000,1956.0,2.35,89.0,831,1000000.0,6.2
1000000,1949.0,1.37,109.0,510,1000000.0,7.2
1000000,2013.0,2.35,100.0,2082,6000000.0,5.4
1000000,2012.0,1.85,95.0,1899,1000000.0,7.2
1000000,2008.0,1.85,122.0,1218,,7.2
1000000,2011.0,,107.0,1147,,6.8
1000000,2014.0,2.35,93.0,3986,,6.8
1000000,2013.0,1.78,91.0,198,1000000.0,7.4
1000000,2008.0,1.78,94.0,42,,7.9
1000000,1998.0,1.85,104.0,23461,1000000.0,6.7
1000000,2014.0,2.35,84.0,1587,,6.8
1000000,2011.0,2.35,102.0,1263,,6.9
1000000,2008.0,1.85,97.0,994,1000000.0,7.2
1000000,1997.0,1.85,84.0,21124,1000000.0,5.6
1000000,2000.0,2.35,94.0,3085,1000000.0,7.0
1000000,2006.0,1.75,92.0,1447,1000000.0,7.7
1000000,1996.0,1.85,86.0,2400,1000000.0,6.8
1000000,2002.0,1.85,92.0,1587,1000000.0,7.2
1000000,1998.0,1.85,100.0,295,1000000.0,7.2
1000000,2001.0,1.85,119.0,1107,1000000.0,7.2
1000000,2013.0,1.85,100.0,12234,,6.3
1000000,2000.0,2.35,167.0,773,1000000.0,6.2
1000000,2009.0,1.85,124.0,42,,7.4
1000000,1997.0,1.85,92.0,904,1000000.0,6.2
1000000,1997.0,1.85,111.0,115,1000000.0,7.4
1000000,2003.0,2.35,108.0,12385,2500000.0,6.9
1000000,1997.0,1.85,97.0,1692,1000000.0,7.0
1000000,2012.0,1.85,96.0,6,1000000.0,8.2
1000000,2002.0,1.85,88.0,1641,1000000.0,6.7
1000000,2006.0,1.78,88.0,4720,1000000.0,7.4
1000000,2000.0,,100.0,2289,1000000.0,3.6
1000000,2014.0,2.39,106.0,7098,,7.3
1000000,2013.0,1.85,91.0,86,1000000.0,7.6
1000000,2003.0,1.85,79.0,2489,1000000.0,6.1
1000000,2007.0,1.85,53.0,313,1000000.0,7.7
1000000,2004.0,,120.0,15,,7.4
1000000,2006.0,1.85,97.0,118,1000000.0,7.3
1000000,2000.0,,90.0,3258,,5.7
1000000,2012.0,1.85,112.0,263584,1000000.0,5.6
1000000,2015.0,2.39,97.0,928,1000000.0,5.5
1000000,2005.0,,160.0,2024,1500000.0,4.8
1000000,2010.0,1.85,93.0,1452,500000.0,6.8
1000000,1996.0,1.85,98.0,196,,6.9
1000000,1998.0,1.85,88.0,1141,1000000.0,6.1
1000000,1999.0,,105.0,1042,1000000.0,5.2
1000000,2014.0,1.78,96.0,2607,1000000.0,5.8
1000000,2000.0,1.85,82.0,3905,1000000.0,6.0
1000000,2009.0,1.78,89.0,1647,1000000.0,6.3
1000000,2006.0,1.85,78.0,509,1000000.0,6.1
1000000,2006.0,1.85,81.0,2694,1000000.0,6.9
1000000,1997.0,,90.0,2633,,5.6
1000000,2005.0,1.78,97.0,1188,1000000.0,1.9
1000000,2008.0,,90.0,1996,1000000.0,6.1
1000000,2006.0,1.85,88.0,1284,1000000.0,4.1
1000000,2001.0,1.85,96.0,920,1500000.0,5.4
1000000,2013.0,1.85,105.0,351,1000000.0,6.8
1000000,2015.0,,,19,1000000.0,7.0
1000000,2006.0,1.85,76.0,1635,1000000.0,6.7
989000,2007.0,,90.0,2504,989000.0,4.8
950000,2005.0,2.35,104.0,117,950000.0,7.1
950000,1968.0,2.35,103.0,1567,,7.1
950000,2013.0,,87.0,1618,950000.0,5.5
930000,2011.0,2.35,100.0,2924,930000.0,5.7
910000,1954.0,1.85,108.0,11094,910000.0,8.2
900000,2013.0,1.85,85.0,687,900000.0,7.5
900000,2011.0,2.35,107.0,509,,5.9
900000,2005.0,2.35,91.0,3299,900000.0,6.4
900000,2012.0,2.35,101.0,4184,900000.0,6.4
858000,1942.0,1.33,70.0,63,,7.4
850000,2012.0,2.35,88.0,3770,850000.0,6.0
850000,2007.0,,88.0,897,850000.0,7.3
850000,2015.0,,90.0,3336,100000.0,3.2
840000,2012.0,2.35,92.0,1751,,6.7
825000,2002.0,1.85,95.0,1185,825000.0,5.6
825000,2006.0,2.35,85.0,926,500000.0,7.0
820000,2009.0,,93.0,81,,6.9
800000,1995.0,1.85,88.0,1502,800000.0,7.5
800000,2002.0,1.85,88.0,663,800000.0,7.2
800000,1993.0,1.85,114.0,423,800000.0,7.2
800000,1929.0,1.33,110.0,455,,8.0
800000,1999.0,1.85,104.0,1983,800000.0,6.5
800000,2003.0,,94.0,991,800000.0,7.2
800000,2000.0,,87.0,2359,,4.2
800000,2014.0,,93.0,954,600000.0,5.1
800000,2011.0,2.35,95.0,1269,500000.0,6.3
780000,2003.0,,90.0,587,780000.0,6.8
777000,1973.0,2.35,112.0,14954,777000.0,7.5
750000,2011.0,1.85,89.0,548,,7.5
750000,2007.0,1.85,86.0,3071,750000.0,6.9
750000,2012.0,2.35,86.0,2714,750000.0,7.0
750000,2011.0,2.35,101.0,1252,750000.0,5.5
750000,1970.0,1.66,106.0,500,750000.0,8.1
750000,2002.0,1.78,88.0,243,750000.0,6.6
750000,2005.0,2.35,103.0,22383,45000000.0,7.0
750000,2008.0,1.85,99.0,1558,900000.0,5.2
750000,2006.0,2.35,90.0,2170,750000.0,5.6
750000,2014.0,,,26578,,8.1
730000,1952.0,1.37,85.0,2496,750000.0,8.1
700000,1994.0,1.33,170.0,15,700000.0,8.3
700000,2005.0,1.33,86.0,321,,7.1
700000,2006.0,1.85,106.0,33734,700000.0,7.2
700000,2001.0,1.85,97.0,209,700000.0,7.2
700000,1998.0,,107.0,1763,700000.0,6.5
700000,2009.0,,88.0,2476,,4.0
650000,1997.0,,84.0,714,650000.0,6.5
650000,2013.0,1.85,90.0,2483,,5.2
640000,2009.0,,103.0,1683,400000.0,7.4
609000,1935.0,1.37,81.0,824,609000.0,7.8
600000,1999.0,1.33,81.0,399,60000.0,6.4
600000,1970.0,2.2,215.0,778,600000.0,8.1
600000,1977.0,1.85,83.0,190,650000.0,6.5
600000,2000.0,1.85,106.0,1281,600000.0,5.6
600000,2013.0,,88.0,2241,,6.3
600000,2007.0,1.78,103.0,85,600000.0,5.6
600000,1998.0,1.85,90.0,2288,600000.0,6.6
600000,2015.0,,105.0,0,400000.0,7.7
560000,1964.0,1.75,87.0,2538,560000.0,7.7
560000,2011.0,,80.0,0,560000.0,7.2
560000,2015.0,2.35,83.0,0,500000.0,6.4
550000,1983.0,,88.0,2996,550000.0,6.1
550000,2013.0,1.85,115.0,0,550000.0,7.0
500000,2008.0,1.85,122.0,1164,500000.0,6.5
500000,1974.0,1.85,86.0,1090,500000.0,6.1
500000,2003.0,1.85,79.0,67,500000.0,5.7
500000,1977.0,1.85,97.0,516,500000.0,5.9
500000,2005.0,1.85,105.0,0,,7.5
500000,2003.0,1.85,89.0,24419,500000.0,7.7
500000,2009.0,2.35,120.0,2563,1000000.0,7.1
500000,2006.0,1.66,94.0,382,,7.4
500000,1999.0,1.85,108.0,194,500000.0,7.6
500000,2002.0,,102.0,161,500000.0,6.4
500000,2011.0,16.0,93.0,660,500000.0,6.8
500000,2003.0,1.85,83.0,30,46000.0,7.4
500000,2000.0,1.85,86.0,407,500000.0,6.5
500000,2003.0,,101.0,155,500000.0,6.0
500000,1999.0,1.85,111.0,3166,500000.0,7.3
500000,2004.0,1.85,90.0,2655,500000.0,7.3
500000,2013.0,2.35,90.0,20480,,6.1
500000,1997.0,1.85,86.0,2322,500000.0,6.5
500000,2001.0,1.85,98.0,24382,500000.0,6.0
500000,2002.0,1.85,91.0,2555,500000.0,5.3
500000,2010.0,2.35,94.0,1118,500000.0,6.4
500000,2005.0,1.85,91.0,1440,500000.0,6.6
500000,2012.0,,88.0,483,500000.0,7.1
500000,2012.0,,89.0,44,500000.0,8.4
500000,2010.0,1.85,82.0,1498,500000.0,5.8
500000,1991.0,1.85,97.0,11839,500000.0,5.8
500000,2007.0,1.85,100.0,2310,500000.0,5.7
500000,2002.0,2.35,112.0,35294,500000.0,6.1
500000,2007.0,,91.0,1047,500000.0,6.5
500000,2006.0,1.85,95.0,119,500000.0,7.3
500000,2005.0,1.85,87.0,1924,,5.0
500000,2014.0,,82.0,0,500000.0,6.8
500000,2012.0,2.35,87.0,2251,500000.0,4.6
500000,2012.0,2.35,103.0,26999,,7.2
500000,2000.0,1.85,87.0,3309,100000.0,6.6
450000,2007.0,1.85,84.0,330,15000.0,6.3
450000,1991.0,1.85,91.0,380,450000.0,5.9
450000,2005.0,2.39,84.0,12496,450000.0,7.1
450000,2006.0,1.85,103.0,1411,500000.0,6.2
450000,2004.0,1.85,133.0,774,25000000.0,7.6
439000,1933.0,1.37,89.0,995,439000.0,7.7
430000,1990.0,1.66,98.0,173,225000.0,7.5
425000,2003.0,1.78,96.0,387,100000.0,4.7
420000,2013.0,2.35,90.0,1528,1066167.0,7.1
400000,2004.0,1.85,92.0,3950,400000.0,6.9
400000,1975.0,1.66,91.0,2158,229575.0,8.3
400000,2006.0,2.35,90.0,771,400000.0,7.1
400000,2001.0,1.37,91.0,54,,7.7
400000,2003.0,1.37,88.0,78,218.0,7.2
400000,2010.0,1.78,92.0,168,400000.0,5.1
400000,2002.0,1.78,84.0,312,,5.8
379000,1929.0,1.37,100.0,109,379000.0,6.3
375000,1981.0,1.37,96.0,813,375000.0,7.6
350000,2012.0,2.35,89.0,1233,6000000.0,6.1
350000,1987.0,1.85,90.0,872,350000.0,4.7
350000,2005.0,1.85,88.0,15,1750211.0,7.8
350000,2009.0,1.85,83.0,1370,,6.9
350000,2005.0,,90.0,0,,7.5
325000,1934.0,1.37,65.0,540,325000.0,8.2
323000,2009.0,2.35,94.0,126,,7.3
312000,1999.0,1.85,102.0,1986,312000.0,6.7
300000,2003.0,1.85,112.0,2638,,8.0
300000,2003.0,1.85,80.0,3010,300000.0,7.1
300000,1996.0,1.66,91.0,102,300000.0,6.9
300000,2008.0,1.85,80.0,460,200000.0,7.1
300000,2006.0,1.66,76.0,132,300000.0,6.7
300000,1965.0,2.35,110.0,967,300000.0,7.7
300000,2010.0,,88.0,1884,300000.0,5.2
300000,2005.0,,104.0,2,,7.5
300000,1964.0,,95.0,835,160000.0,8.1
300000,2001.0,1.85,102.0,0,300000.0,7.6
300000,1997.0,,94.0,751,300000.0,5.5
300000,2004.0,2.35,109.0,185,200000.0,6.6
300000,2014.0,1.85,95.0,2048,300000.0,4.8
270000,2012.0,2.35,90.0,1734,270000.0,6.4
250000,1981.0,1.85,96.0,1228,250000.0,4.5
250000,1997.0,1.85,113.0,15765,250000.0,7.3
250000,2001.0,1.85,91.0,1330,250000.0,6.9
250000,2002.0,1.85,98.0,139,250000.0,7.2
